customer_id,monthly_transactions,avg_basket_size,total_spend,avg_session_duration,email_open_rate,product_views_per_visit,return_rate,customer_tenure_months,recency_days
CUST_1753,0.2,1.2,315.31,42.2,0.0,25.8,0.0,8,31
CUST_1754,0.8,3.5,617.62,47.0,0.0,27.6,0.37,41,28
CUST_1755,6.5,5.1,1266.32,20.5,0.0,26.8,0.33,3,8
CUST_1756,0.2,1.0,102.33,41.7,0.09,22.9,0.0,1,27
CUST_1757,5.1,3.2,1103.1,24.2,0.56,27.9,0.21,4,16
CUST_1758,10.1,7.1,1588.02,33.5,0.77,44.9,0.0,31,16
CUST_1759,3.5,4.4,718.62,48.9,0.02,25.3,0.01,31,33
CUST_1760,7.2,5.8,1081.91,18.8,0.0,26.9,0.28,1,12
CUST_1761,10.2,18.3,6282.78,39.1,0.95,36.3,0.1,16,4
CUST_1762,1.1,3.1,485.92,43.8,0.0,29.6,0.5,15,30
CUST_1763,1.6,15.8,3510.37,24.0,0.95,12.9,0.05,22,19
CUST_1764,8.7,5.2,1561.08,23.4,0.0,37.5,0.15,21,18
CUST_1765,12.9,20.6,7046.6,40.4,0.95,46.2,0.0,30,10
CUST_1766,1.1,3.0,519.91,40.3,0.0,27.7,0.46,19,44
CUST_1767,0.9,1.9,307.39,53.7,0.64,33.6,0.3,8,33
CUST_1768,3.7,18.1,4130.77,23.3,0.0,14.5,0.11,24,19
CUST_1769,0.2,2.1,246.12,46.6,0.0,21.0,0.0,1,31
CUST_1770,1.9,3.2,471.34,49.3,0.0,29.0,0.18,12,32
CUST_1771,1.7,3.5,426.41,51.7,0.95,26.0,0.02,34,40
CUST_1772,6.6,5.4,1299.27,31.4,0.21,32.1,0.13,14,7
CUST_1773,6.6,4.4,1348.27,19.4,0.0,22.0,0.27,2,13
CUST_1774,12.2,19.4,4999.47,35.4,0.0,27.6,0.46,9,10
CUST_1775,14.2,22.7,5587.33,45.8,0.11,41.2,0.08,26,9
CUST_1776,8.4,27.7,4583.71,28.0,0.0,21.3,0.5,45,22
CUST_1777,4.4,7.9,2012.08,30.6,0.71,29.3,0.18,6,11
CUST_1778,11.7,20.7,6692.71,51.0,0.95,43.6,0.0,28,8
CUST_1779,5.7,3.1,1368.49,17.5,0.49,29.6,0.14,6,15
CUST_1780,6.6,3.1,1422.54,16.1,0.6,26.8,0.1,5,16
CUST_1781,4.2,17.7,3833.32,27.2,0.95,17.6,0.28,24,22
CUST_1782,2.5,3.1,392.55,45.9,0.0,28.7,0.5,4,31
CUST_1783,6.6,4.0,1476.45,20.0,0.0,21.8,0.29,9,15
CUST_1784,14.2,23.5,6484.13,36.6,0.0,36.4,0.15,24,10
CUST_1785,8.2,6.5,1287.42,31.3,0.2,33.0,0.14,17,17
CUST_1786,12.7,19.9,6663.53,51.6,0.95,49.5,0.0,28,4
CUST_1787,0.2,14.7,4061.93,19.4,0.95,22.9,0.01,25,20
CUST_1788,9.5,4.7,2059.32,20.5,0.23,30.7,0.13,28,14
CUST_1789,5.0,2.5,1507.11,22.4,0.9,36.3,0.15,20,10
CUST_1790,7.1,4.4,1244.62,43.0,0.95,43.4,0.0,23,19
CUST_1791,7.3,6.3,1400.56,17.5,0.0,33.4,0.22,14,4
CUST_1792,6.1,18.3,3827.19,28.1,0.0,19.2,0.5,18,26
CUST_1793,1.2,2.1,288.18,46.7,0.59,28.8,0.41,5,29
CUST_1794,14.3,23.0,6968.58,44.1,0.95,32.9,0.15,24,3
CUST_1795,10.4,6.4,1511.25,35.3,0.95,37.7,0.01,28,14
CUST_1796,3.1,1.6,995.38,18.9,0.95,26.7,0.09,1,11
CUST_1797,0.6,3.2,522.13,52.7,0.0,29.5,0.17,28,42
CUST_1798,8.2,5.1,1293.29,39.5,0.95,42.4,0.0,24,18
CUST_1799,7.2,6.1,1096.76,32.7,0.29,38.9,0.01,8,11
CUST_1800,2.1,2.3,289.61,60.7,0.95,30.6,0.41,12,36
CUST_1801,9.1,24.6,4243.11,34.0,0.51,26.4,0.5,38,22
CUST_1802,5.4,20.9,4095.06,32.1,0.95,17.9,0.39,36,20
CUST_1803,0.2,2.6,470.43,63.0,0.0,40.0,0.2,23,33
CUST_1804,7.3,5.3,1298.34,36.7,0.95,37.0,0.1,19,14
CUST_1805,2.4,4.7,1587.17,35.7,0.0,27.2,0.14,1,13
CUST_1806,6.8,4.1,1145.5,26.6,0.37,38.3,0.09,12,18
CUST_1807,9.2,5.6,1603.23,27.2,0.95,27.5,0.15,22,19
CUST_1808,10.3,25.1,4223.64,34.2,0.0,17.7,0.5,33,19
CUST_1809,9.7,7.3,1378.85,35.7,0.0,35.1,0.15,19,19
CUST_1810,5.0,18.0,3540.86,28.3,0.0,14.9,0.22,28,1
CUST_1811,2.5,4.9,1550.19,34.5,0.31,32.1,0.27,1,14
CUST_1812,1.4,3.3,538.15,71.4,0.36,39.2,0.0,36,44
CUST_1813,1.3,13.5,3546.09,19.4,0.0,13.7,0.0,13,25
CUST_1814,1.1,2.7,385.9,39.3,0.05,21.4,0.01,3,31
CUST_1815,6.8,4.6,1369.6,22.0,0.0,30.6,0.18,8,12
CUST_1816,0.2,10.1,3926.85,17.0,0.95,13.2,0.04,16,20
CUST_1817,8.6,5.4,1864.3,26.2,0.11,40.1,0.18,38,7
CUST_1818,5.9,20.2,4444.67,25.4,0.95,15.7,0.36,29,20
CUST_1819,10.2,6.5,1956.09,29.2,0.95,42.8,0.0,38,12
CUST_1820,7.9,3.9,1660.0,29.7,0.21,40.1,0.19,27,21
CUST_1821,2.7,3.4,408.97,59.6,0.0,29.0,0.4,4,57
CUST_1822,1.2,14.5,3698.26,15.0,0.0,3.8,0.0,6,11
CUST_1823,2.2,3.6,469.68,64.9,0.95,27.7,0.46,30,25
CUST_1824,16.8,25.5,8506.43,49.6,0.0,42.9,0.08,36,13
CUST_1825,15.4,25.4,7050.33,41.5,0.12,39.0,0.13,31,4
CUST_1826,3.0,22.5,3740.12,23.7,0.95,22.1,0.24,43,24
CUST_1827,4.8,3.1,1270.58,21.9,0.95,34.3,0.11,14,9
CUST_1828,1.9,15.5,2591.26,20.3,0.0,20.3,0.29,13,17
CUST_1829,8.6,6.0,1497.19,14.5,0.0,23.4,0.19,9,15
CUST_1830,0.2,1.5,293.94,40.4,0.0,29.2,0.5,1,27
CUST_1831,0.2,1.6,361.7,38.1,0.0,18.0,0.03,6,28
CUST_1832,4.8,8.6,1734.93,22.7,0.41,28.9,0.36,1,17
CUST_1833,7.7,7.1,1211.17,22.4,0.0,35.8,0.02,7,9
CUST_1834,20.9,28.5,7327.27,62.6,0.0,59.1,0.09,42,10
CUST_1835,1.6,12.6,3498.75,23.5,0.95,14.5,0.2,28,23
CUST_1836,6.9,4.0,1529.3,27.0,0.0,36.0,0.31,24,18
CUST_1837,17.5,27.0,6930.27,46.6,0.89,45.3,0.0,36,10
CUST_1838,11.8,19.1,5771.03,35.4,0.95,31.4,0.22,15,7
CUST_1839,7.9,4.6,1620.27,24.4,0.95,31.5,0.14,22,20
CUST_1840,6.9,3.6,1315.03,20.5,0.0,26.5,0.2,7,16
CUST_1841,9.3,4.3,1581.14,30.3,0.95,33.4,0.12,20,17
CUST_1842,5.4,2.7,1333.52,26.7,0.95,34.7,0.21,18,15
CUST_1843,14.9,23.9,5935.7,60.0,0.95,55.7,0.0,37,15
CUST_1844,13.4,20.6,5897.03,41.5,0.76,34.1,0.1,18,10
CUST_1845,13.3,23.3,6585.55,42.6,0.0,35.5,0.24,23,10
CUST_1846,1.0,2.9,376.36,64.2,0.0,39.4,0.11,13,32
CUST_1847,14.0,20.1,6667.66,41.8,0.62,36.0,0.14,17,7
CUST_1848,13.5,22.3,6972.58,50.7,0.95,35.0,0.07,30,8
CUST_1849,4.0,4.7,571.44,51.8,0.95,26.9,0.5,21,28
CUST_1850,7.8,5.2,1397.72,32.3,0.95,33.3,0.12,25,14
CUST_1851,8.6,5.5,1733.4,29.6,0.95,35.2,0.07,29,14
CUST_1852,2.5,3.4,384.73,59.1,0.59,31.1,0.47,19,48
CUST_1853,7.0,3.7,1255.78,33.5,0.95,37.0,0.01,17,15
CUST_1854,3.3,6.1,1951.84,34.6,0.3,25.6,0.13,6,12
CUST_1855,2.5,3.6,465.22,34.9,0.0,13.3,0.48,1,45
CUST_1856,0.2,1.5,390.44,55.0,0.0,30.6,0.14,12,29
CUST_1857,0.2,2.0,399.1,38.7,0.0,27.7,0.24,1,32
CUST_1858,8.0,3.5,1789.91,33.3,0.95,38.6,0.08,35,17
CUST_1859,0.2,1.0,483.39,49.6,0.0,32.7,0.0,27,23
CUST_1860,0.2,1.8,272.23,53.1,0.17,34.8,0.0,6,32
CUST_1861,8.3,5.6,1425.32,32.0,0.95,34.9,0.03,20,18
CUST_1862,8.0,5.7,1366.8,18.2,0.0,39.4,0.05,10,11
CUST_1863,2.9,17.8,3708.81,25.8,0.95,17.0,0.21,24,18
CUST_1864,1.1,16.6,3368.02,16.2,0.0,11.0,0.0,6,24
CUST_1865,0.2,1.1,227.19,60.4,0.04,31.0,0.11,7,26
CUST_1866,2.3,3.0,352.43,60.7,0.06,30.6,0.5,1,27
CUST_1867,18.3,25.2,6634.7,41.4,0.0,36.9,0.22,26,1
CUST_1868,0.2,1.3,442.21,47.7,0.0,22.2,0.0,13,25
CUST_1869,13.4,21.5,6098.24,52.0,0.95,56.0,0.0,27,17
CUST_1870,0.5,2.7,465.79,41.5,0.0,26.0,0.0,12,28
CUST_1871,2.0,3.9,471.86,70.4,0.95,43.0,0.42,27,27
CUST_1872,4.6,7.8,1195.5,21.6,0.0,19.4,0.03,1,19
CUST_1873,6.3,3.9,1344.11,24.5,0.95,28.6,0.1,13,12
CUST_1874,6.9,24.2,3588.8,28.2,0.0,11.4,0.36,21,14
CUST_1875,3.6,4.4,474.46,59.6,0.95,32.9,0.47,16,43
CUST_1876,0.5,2.4,319.88,49.7,0.0,35.6,0.5,10,34
CUST_1877,8.3,6.0,1286.24,30.9,0.49,38.7,0.07,19,15
CUST_1878,3.5,3.3,255.71,54.6,0.88,28.9,0.5,1,40
CUST_1879,2.5,2.7,326.7,51.5,0.95,29.7,0.28,9,35
CUST_1880,5.7,9.2,1710.74,29.7,0.95,23.3,0.23,1,13
CUST_1881,15.0,24.4,6060.18,57.8,0.95,50.0,0.0,39,10
CUST_1882,1.9,4.1,460.5,43.5,0.61,27.6,0.29,26,47
CUST_1883,5.6,9.7,1657.05,38.2,0.95,28.2,0.09,14,5
CUST_1884,1.9,2.6,365.83,60.3,0.92,26.5,0.0,17,42
CUST_1885,6.7,4.3,1159.77,29.5,0.41,37.2,0.07,15,18
CUST_1886,7.7,4.2,1392.54,25.9,0.28,39.6,0.06,17,15
CUST_1887,1.0,3.0,456.06,57.5,0.95,37.4,0.19,31,29
CUST_1888,12.4,21.4,6957.13,52.4,0.95,56.7,0.0,36,8
CUST_1889,2.5,17.7,3940.93,28.0,0.95,20.2,0.07,31,29
CUST_1890,6.1,3.5,1296.26,22.1,0.95,33.5,0.07,13,10
CUST_1891,2.4,3.7,302.99,51.9,0.95,33.3,0.5,15,42
CUST_1892,6.2,23.0,4502.08,26.4,0.0,15.8,0.2,24,22
CUST_1893,2.2,2.2,340.81,49.3,0.23,21.8,0.24,12,44
CUST_1894,2.1,4.1,474.17,47.1,0.29,32.8,0.5,27,38
CUST_1895,8.1,5.0,1410.58,28.3,0.0,33.1,0.15,12,17
CUST_1896,13.4,23.7,6842.14,47.4,0.0,46.9,0.2,29,7
CUST_1897,0.9,4.2,1595.21,34.0,0.0,22.8,0.16,1,12
CUST_1898,6.3,3.9,1486.91,17.4,0.0,28.0,0.22,10,13
CUST_1899,14.9,21.9,6549.09,57.2,0.95,52.8,0.0,33,6
CUST_1900,3.6,6.4,1603.9,26.8,0.51,23.0,0.27,4,18
CUST_1901,3.0,1.5,1040.99,26.0,0.51,37.9,0.16,6,18
CUST_1902,9.0,5.8,1565.96,20.5,0.51,37.7,0.0,16,13
CUST_1903,3.1,3.6,447.63,47.4,0.95,27.2,0.25,22,38
CUST_1904,8.1,5.8,1470.14,23.7,0.04,32.8,0.05,13,12
CUST_1905,2.7,1.0,1553.81,23.1,0.95,31.7,0.26,16,8
CUST_1906,16.1,25.7,6335.78,39.0,0.0,41.1,0.11,22,11
CUST_1907,7.9,5.0,1489.35,27.2,0.92,31.9,0.11,23,12
CUST_1908,0.2,1.0,132.68,42.8,0.69,27.5,0.16,1,23
CUST_1909,0.6,10.3,2733.46,17.2,0.95,18.6,0.23,13,26
CUST_1910,16.5,23.4,6788.5,52.2,0.95,53.0,0.0,34,9
CUST_1911,3.0,20.7,3998.59,12.7,0.0,12.0,0.07,8,22
CUST_1912,14.6,22.5,5583.45,53.0,0.95,47.7,0.0,31,6
CUST_1913,12.3,8.2,1489.33,48.4,0.95,48.5,0.0,37,19
CUST_1914,0.9,2.8,460.98,42.9,0.0,21.9,0.1,11,42
CUST_1915,4.3,2.3,1311.32,16.0,0.95,21.4,0.11,1,11
CUST_1916,14.0,21.1,6772.46,38.8,0.95,46.3,0.0,28,5
CUST_1917,4.5,3.5,1068.52,18.7,0.0,31.7,0.23,7,13
CUST_1918,8.2,7.2,1414.76,28.7,0.0,38.7,0.21,22,9
CUST_1919,9.0,7.4,1139.81,24.8,0.0,38.5,0.17,14,16
CUST_1920,0.9,4.0,598.85,51.1,0.0,26.2,0.05,34,39
CUST_1921,1.3,1.3,214.64,63.0,0.52,33.6,0.5,1,26
CUST_1922,17.2,26.3,8289.17,45.2,0.91,52.8,0.0,37,6
CUST_1923,7.7,3.9,1351.88,33.1,0.95,39.6,0.0,23,15
CUST_1924,9.0,5.5,1622.56,18.9,0.0,36.4,0.09,16,11
CUST_1925,5.9,10.2,1942.73,23.3,0.95,21.7,0.26,10,12
CUST_1926,3.9,4.9,647.65,63.2,0.31,35.9,0.5,34,46
CUST_1927,12.2,21.4,5880.64,32.0,0.0,28.8,0.28,9,2
CUST_1928,9.2,5.6,1288.06,39.6,0.95,42.8,0.0,23,15
CUST_1929,2.0,3.9,566.41,54.1,0.0,25.4,0.1,23,37
CUST_1930,1.4,4.2,478.82,46.0,0.11,27.1,0.16,17,29
CUST_1931,7.1,4.0,1467.95,19.6,0.0,29.2,0.15,9,13
CUST_1932,6.1,22.0,4118.38,18.7,0.0,15.2,0.39,15,21
CUST_1933,11.3,20.0,6010.11,56.8,0.57,56.0,0.0,28,12
CUST_1934,1.3,2.6,408.61,53.4,0.0,27.3,0.44,15,39
CUST_1935,16.6,24.7,6155.97,46.4,0.0,33.6,0.39,25,9
CUST_1936,2.2,3.5,498.37,58.5,0.0,23.9,0.43,1,32
CUST_1937,6.2,22.6,4573.69,29.6,0.1,18.8,0.34,36,8
CUST_1938,6.2,4.0,1452.8,19.3,0.4,28.0,0.17,10,10
CUST_1939,3.5,3.6,1184.27,19.0,0.0,34.9,0.12,9,9
CUST_1940,5.7,5.4,1407.91,19.6,0.0,35.0,0.2,14,4
CUST_1941,5.7,2.6,1329.68,24.6,0.68,38.6,0.15,13,14
CUST_1942,0.9,17.2,4549.3,17.8,0.95,14.8,0.0,25,20
CUST_1943,1.5,2.5,377.16,44.1,0.95,23.0,0.11,7,37
CUST_1944,18.6,28.0,6369.29,54.5,0.0,50.9,0.15,38,10
CUST_1945,7.8,5.1,1527.09,32.1,0.95,40.1,0.07,27,18
CUST_1946,8.6,5.7,1734.31,30.8,0.0,35.3,0.18,26,13
CUST_1947,5.9,2.3,1443.64,21.6,0.91,34.0,0.14,15,19
CUST_1948,6.5,23.4,3755.01,25.2,0.63,17.0,0.39,34,8
CUST_1949,2.6,15.1,3306.52,19.2,0.95,28.0,0.46,20,31
CUST_1950,13.0,20.6,6196.84,39.3,0.95,36.7,0.0,17,5
CUST_1951,2.7,14.5,3791.74,16.5,0.95,16.8,0.29,10,21
CUST_1952,3.4,4.6,522.42,66.5,0.95,39.0,0.39,31,41
CUST_1953,2.3,2.3,305.26,47.5,0.0,22.5,0.5,1,31
CUST_1954,3.4,8.7,1611.51,37.6,0.0,32.9,0.03,1,1
CUST_1955,9.3,5.9,1337.06,29.7,0.0,37.5,0.11,19,21
CUST_1956,16.4,25.2,7046.45,49.4,0.0,42.9,0.11,28,15
CUST_1957,4.9,8.1,2033.53,38.4,0.64,31.4,0.3,3,21
CUST_1958,4.6,8.8,1933.68,37.8,0.95,20.8,0.09,4,6
CUST_1959,2.2,4.5,552.56,60.7,0.95,31.0,0.34,26,29
CUST_1960,3.3,3.4,453.21,52.3,0.95,34.0,0.5,12,33
CUST_1961,10.1,7.2,1479.04,31.1,0.0,38.1,0.11,25,13
CUST_1962,4.8,7.9,1824.02,36.1,0.17,23.0,0.07,1,17
CUST_1963,7.9,4.0,1452.67,38.3,0.95,42.8,0.0,25,14
CUST_1964,1.7,15.2,4447.82,20.6,0.95,15.0,0.15,19,19
CUST_1965,3.3,4.5,539.36,62.3,0.95,35.2,0.38,33,41
CUST_1966,11.1,18.4,6224.97,42.6,0.95,37.7,0.0,23,9
CUST_1967,4.5,18.4,3962.27,21.3,0.95,18.2,0.33,4,19
CUST_1968,4.2,7.9,2093.23,32.2,0.0,29.0,0.03,1,16
CUST_1969,1.5,3.4,537.01,61.9,0.0,27.1,0.24,20,41
CUST_1970,1.4,2.8,573.07,62.1,0.0,29.9,0.5,17,26
CUST_1971,15.8,24.0,7445.18,50.9,0.95,45.5,0.11,34,8
CUST_1972,0.2,2.3,306.7,46.9,0.0,29.8,0.43,1,25
CUST_1973,0.6,3.0,439.53,43.4,0.33,31.7,0.12,16,32
CUST_1974,3.7,19.6,3908.47,19.1,0.0,7.1,0.14,22,27
CUST_1975,0.2,2.5,425.25,35.2,0.0,20.4,0.0,23,29
CUST_1976,11.6,17.6,6688.53,50.8,0.95,43.8,0.0,30,8
CUST_1977,2.7,4.4,552.01,45.9,0.95,28.2,0.28,27,41
CUST_1978,2.0,4.6,607.32,58.8,0.0,32.0,0.5,20,31
CUST_1979,5.8,3.6,1262.74,25.2,0.95,34.7,0.07,18,10
CUST_1980,1.7,1.9,326.1,63.2,0.69,34.5,0.5,17,31
CUST_1981,0.2,14.4,3218.44,19.2,0.0,17.2,0.0,17,20
CUST_1982,11.6,20.6,5852.69,51.0,0.0,43.5,0.15,25,13
CUST_1983,1.1,2.4,271.41,45.5,0.0,25.4,0.45,1,32
CUST_1984,4.9,8.9,1763.32,36.3,0.11,36.5,0.22,7,15
CUST_1985,2.3,3.9,625.91,46.7,0.38,27.4,0.5,32,31
CUST_1986,2.9,3.7,831.02,18.7,0.0,20.6,0.28,1,8
CUST_1987,8.9,6.2,1661.11,28.4,0.05,41.9,0.06,26,15
CUST_1988,0.3,2.4,270.87,46.6,0.95,31.2,0.0,16,41
CUST_1989,8.2,4.2,1695.56,28.3,0.93,30.8,0.09,21,10
CUST_1990,3.7,5.5,436.32,47.3,0.4,33.6,0.31,12,54
CUST_1991,5.8,4.2,1333.98,28.5,0.43,34.6,0.13,17,13
CUST_1992,15.0,20.5,5853.78,58.4,0.95,58.3,0.0,29,13
CUST_1993,6.4,4.2,1425.64,29.2,0.45,37.7,0.18,22,10
CUST_1994,2.4,2.7,419.29,69.2,0.79,38.2,0.42,19,38
CUST_1995,0.6,2.8,483.68,46.2,0.0,28.8,0.09,20,32
CUST_1996,5.7,5.2,1130.27,28.1,0.0,29.8,0.13,8,15
CUST_1997,7.9,4.7,1224.91,32.1,0.95,38.4,0.0,19,15
CUST_1998,5.5,4.5,1082.56,23.7,0.0,29.7,0.17,5,17
CUST_1999,5.4,19.9,4245.4,23.6,0.86,19.1,0.38,31,13
CUST_2000,5.0,8.6,1630.16,36.6,0.95,29.9,0.26,8,15
CUST_2001,3.0,4.0,501.39,54.2,0.6,31.5,0.15,15,40
CUST_2002,0.4,14.7,3288.12,11.2,0.0,4.7,0.0,5,22
CUST_2003,1.7,3.0,303.63,52.9,0.0,33.7,0.5,1,43
CUST_2004,0.5,2.1,409.37,58.9,0.0,37.0,0.27,19,29
CUST_2005,6.7,4.8,1122.02,27.3,0.0,27.6,0.24,8,20
CUST_2006,1.5,2.6,245.81,35.8,0.0,25.0,0.5,1,28
CUST_2007,2.1,4.0,395.92,48.5,0.25,33.0,0.5,12,33
CUST_2008,6.7,4.3,1240.23,28.6,0.0,40.4,0.16,11,16
CUST_2009,0.2,1.4,408.46,49.9,0.0,24.6,0.23,5,31
CUST_2010,7.2,4.5,1381.31,30.9,0.95,36.1,0.07,19,16
CUST_2011,8.2,27.8,4891.01,31.1,0.45,16.1,0.47,37,21
CUST_2012,5.0,8.6,1916.5,54.6,0.87,35.1,0.32,6,23
CUST_2013,8.5,4.2,1553.04,23.8,0.95,37.5,0.0,26,19
CUST_2014,0.8,4.1,322.44,53.8,0.85,35.3,0.12,20,39
CUST_2015,4.3,2.2,1236.88,27.4,0.95,35.7,0.13,16,5
CUST_2016,0.5,2.1,368.92,56.5,0.34,39.0,0.19,3,20
CUST_2017,1.2,1.6,382.78,56.9,0.0,26.0,0.5,3,20
CUST_2018,0.2,1.0,308.97,41.9,0.0,22.4,0.0,5,34
CUST_2019,1.9,2.6,375.75,52.8,0.48,31.1,0.17,6,32
CUST_2020,0.7,16.4,3836.39,17.6,0.02,5.4,0.0,6,16
CUST_2021,6.2,18.2,4558.08,19.6,0.03,8.7,0.43,16,19
CUST_2022,10.1,15.9,6672.74,39.4,0.95,36.5,0.11,15,6
CUST_2023,2.2,4.0,516.24,56.6,0.95,27.8,0.18,39,43
CUST_2024,1.4,3.6,411.55,52.2,0.2,30.6,0.41,22,39
CUST_2025,4.9,3.1,977.59,26.4,0.0,30.3,0.21,4,16
CUST_2026,3.9,20.3,3884.96,26.0,0.95,27.7,0.37,38,21
CUST_2027,7.5,3.4,1468.77,26.4,0.51,29.7,0.18,13,15
CUST_2028,6.9,3.6,1576.37,30.0,0.52,32.1,0.17,19,13
CUST_2029,16.9,26.2,7829.39,40.3,0.0,31.8,0.24,31,10
CUST_2030,6.2,3.6,1160.43,26.9,0.95,30.8,0.09,9,16
CUST_2031,3.5,3.8,490.21,76.6,0.85,39.7,0.5,24,44
CUST_2032,5.8,3.6,1390.43,24.4,0.08,29.0,0.21,11,15
CUST_2033,6.6,3.9,1223.38,33.1,0.95,49.1,0.0,23,17
CUST_2034,5.1,10.0,2359.66,33.5,0.33,27.3,0.18,9,11
CUST_2035,0.2,1.9,433.17,46.5,0.0,20.5,0.0,1,27
CUST_2036,8.1,21.7,3611.97,31.5,0.95,22.9,0.5,35,30
CUST_2037,7.2,5.6,1353.54,33.4,0.95,27.6,0.13,16,13
CUST_2038,6.9,4.5,1358.46,23.1,0.0,30.8,0.15,16,16
CUST_2039,1.4,14.6,3871.76,16.0,0.95,11.5,0.13,10,26
CUST_2040,1.7,4.0,437.58,48.7,0.07,26.8,0.05,20,47
CUST_2041,13.5,20.5,6105.23,47.5,0.81,41.2,0.1,18,8
CUST_2042,9.6,16.1,6962.27,55.4,0.95,46.5,0.0,30,14
CUST_2043,2.5,16.5,3366.12,23.7,0.95,11.9,0.17,23,32
CUST_2044,10.0,18.0,5660.95,30.1,0.0,30.2,0.39,10,3
CUST_2045,1.7,14.0,3757.5,19.5,0.0,13.3,0.14,13,8
CUST_2046,16.9,25.1,6244.35,56.1,0.66,53.9,0.04,33,5
CUST_2047,1.7,4.6,552.01,60.9,0.0,38.5,0.49,20,32
CUST_2048,14.5,21.6,6458.76,52.8,0.95,52.0,0.0,35,12
CUST_2049,8.2,5.4,1720.71,30.7,0.0,32.1,0.23,25,16
CUST_2050,6.0,9.5,2086.39,24.5,0.77,27.9,0.17,4,11
CUST_2051,15.1,22.9,6431.42,38.3,0.0,32.5,0.33,16,7
CUST_2052,7.3,24.1,4340.91,26.0,0.0,24.4,0.5,29,24
CUST_2053,1.8,3.0,360.23,48.8,0.95,32.8,0.4,10,32
CUST_2054,8.8,5.7,1536.54,33.6,0.95,38.4,0.0,26,3
CUST_2055,6.6,9.9,1756.43,31.8,0.95,31.1,0.32,3,24
CUST_2056,12.9,18.9,6295.71,24.6,0.0,21.5,0.35,3,3
CUST_2057,12.9,22.0,4879.92,51.1,0.8,46.7,0.01,33,17
CUST_2058,3.1,4.2,358.58,44.2,0.95,24.2,0.23,21,50
CUST_2059,5.2,19.3,4239.29,20.5,0.46,14.7,0.47,19,27
CUST_2060,0.2,1.9,209.62,29.5,0.0,18.9,0.0,1,37
CUST_2061,2.8,18.7,4172.63,19.3,0.0,16.0,0.09,10,13
CUST_2062,1.1,3.0,480.58,61.7,0.36,37.3,0.5,21,28
CUST_2063,0.5,3.2,425.32,45.4,0.0,24.3,0.5,8,34
CUST_2064,14.4,22.2,6049.44,29.9,0.0,25.9,0.41,11,3
CUST_2065,3.4,4.2,516.51,60.9,0.95,33.0,0.0,32,39
CUST_2066,4.8,3.0,1110.03,20.0,0.18,26.4,0.22,3,11
CUST_2067,10.8,6.2,1697.05,33.1,0.39,41.9,0.07,30,15
CUST_2068,7.4,5.8,986.37,31.1,0.95,43.5,0.0,12,20
CUST_2069,18.1,24.8,6851.78,57.5,0.95,42.6,0.0,32,11
CUST_2070,5.3,3.0,1442.09,19.8,0.0,33.2,0.18,14,9
CUST_2071,3.3,16.7,3298.65,21.1,0.95,15.9,0.25,19,15
CUST_2072,15.9,22.7,6647.48,37.2,0.0,27.1,0.4,17,8
CUST_2073,0.2,1.5,513.26,46.2,0.0,30.2,0.0,13,16
CUST_2074,1.5,2.9,358.03,57.1,0.32,32.8,0.1,14,44
CUST_2075,2.1,3.1,461.73,54.3,0.75,31.5,0.5,16,35
CUST_2076,4.5,4.2,378.49,68.0,0.95,31.9,0.5,5,39
CUST_2077,3.6,3.9,387.98,69.4,0.0,44.8,0.5,12,43
CUST_2078,5.1,2.0,1401.27,19.7,0.95,22.5,0.17,10,15
CUST_2079,0.5,2.4,404.28,34.6,0.0,25.6,0.08,7,41
CUST_2080,4.2,7.0,1166.13,27.5,0.56,25.2,0.17,1,13
CUST_2081,3.2,4.0,607.03,75.2,0.95,41.5,0.19,50,41
CUST_2082,5.8,3.6,1191.75,26.8,0.81,30.5,0.16,10,12
CUST_2083,0.2,1.0,236.58,42.2,0.01,31.6,0.15,12,33
CUST_2084,5.1,8.5,1539.04,37.0,0.0,28.9,0.04,1,19
CUST_2085,6.3,3.7,1356.85,27.4,0.95,34.7,0.13,19,16
CUST_2086,1.9,5.3,1564.86,33.5,0.0,29.5,0.05,1,5
CUST_2087,0.2,12.5,3338.21,15.5,0.0,11.2,0.0,3,28
CUST_2088,9.5,6.3,1673.59,29.7,0.36,45.8,0.06,31,14
CUST_2089,0.9,2.8,574.23,52.6,0.0,25.8,0.0,25,41
CUST_2090,4.3,3.3,840.61,36.2,0.33,37.6,0.15,5,13
CUST_2091,6.8,6.0,1260.94,19.0,0.0,23.4,0.37,6,9
CUST_2092,3.2,7.1,1234.65,28.9,0.0,25.6,0.08,1,5
CUST_2093,7.5,21.8,4291.12,27.4,0.95,13.3,0.48,31,33
CUST_2094,0.2,1.8,535.57,34.9,0.0,23.5,0.0,13,31
CUST_2095,4.5,7.4,1816.66,27.6,0.05,28.5,0.16,4,18
CUST_2096,14.7,24.4,7280.39,43.9,0.0,47.7,0.02,24,4
CUST_2097,12.8,21.3,6064.5,37.4,0.85,37.0,0.02,19,4
CUST_2098,2.4,2.7,334.18,48.4,0.0,34.3,0.5,1,41
CUST_2099,6.4,4.1,1021.58,30.4,0.46,25.4,0.23,6,21
CUST_2100,5.4,5.0,1024.13,27.1,0.06,31.0,0.1,8,16
CUST_2101,2.1,2.7,289.56,64.6,0.95,33.6,0.32,13,38
CUST_2102,1.4,2.3,453.11,32.5,0.59,25.7,0.0,14,38
CUST_2103,3.0,19.4,4350.35,16.9,0.42,16.5,0.06,20,26
