application_id,application_date,loan_amount,annual_income,employment_years,job_stability_score,credit_score,credit_utilization,payment_history_score,open_credit_lines,debt_to_income_ratio,savings_ratio,asset_value,age,education_level,marital_status,residential_stability,loan_status
APP_1930,2022-12-16,146521.6,105169.11,10.6,0.757,706,0.414,0.857,4,0.22,0.206,166680.11,46,Bachelors,Married,3.8,0
APP_1626,2022-12-16,37572.97,107866.28,7.3,0.803,727,0.672,0.876,4,0.265,0.561,326736.9,65,Associates,Divorced,10.2,0
APP_1956,2022-12-17,22603.67,71328.37,3.6,0.625,773,0.088,0.961,2,0.312,0.528,455261.58,30,High School,Divorced,9.0,0
APP_1690,2022-12-19,34470.92,137334.1,0.9,0.949,795,0.163,0.992,1,0.453,0.23,274375.33,50,Bachelors,Married,6.9,0
APP_1422,2022-12-19,351679.05,83016.09,13.0,0.882,637,0.078,0.997,8,0.332,0.408,143850.17,48,Associates,Married,5.4,0
APP_2282,2022-12-19,285909.16,43838.11,6.6,0.011,459,0.688,0.398,1,0.573,0.343,9233.73,45,Bachelors,Married,0.0,1
APP_1213,2022-12-19,105956.2,83133.87,10.4,0.679,732,0.249,0.99,7,0.118,0.322,85931.88,48,Bachelors,Divorced,11.3,0
APP_1713,2022-12-20,500000.0,38829.44,4.6,0.925,732,0.114,0.844,4,0.397,0.649,59486.61,60,Bachelors,Married,7.3,0
APP_1234,2022-12-22,35308.31,76871.3,1.1,0.018,588,0.78,0.488,1,0.821,0.234,124832.54,39,Associates,Married,1.1,1
APP_2119,2022-12-22,155590.64,67947.77,7.9,0.757,721,0.169,0.91,5,0.485,0.479,251037.11,51,Associates,Single,7.5,0
APP_1219,2022-12-22,205306.53,58458.13,8.8,0.884,715,0.157,0.878,6,0.441,0.329,189492.98,57,Bachelors,Married,12.2,0
APP_846,2022-12-22,22493.28,86973.18,8.6,0.924,707,0.231,0.778,8,0.543,0.523,134193.36,37,Masters,Single,9.3,0
APP_356,2022-12-23,123215.32,30699.3,8.5,0.966,679,0.175,0.74,6,0.244,0.355,495634.11,49,Associates,Single,6.6,0
APP_501,2022-12-24,170984.37,62098.8,7.7,0.623,759,0.075,0.995,4,0.251,0.33,128164.22,39,Bachelors,Divorced,4.4,0
APP_1935,2022-12-26,111761.87,35332.85,7.7,0.906,761,0.253,0.986,3,0.461,0.368,236973.5,34,Bachelors,Married,8.6,0
APP_621,2022-12-26,20937.24,59017.0,5.3,0.942,802,0.389,0.908,10,0.166,0.511,45290.75,38,High School,Single,7.1,0
APP_1239,2022-12-26,144486.87,38664.23,0.1,0.153,666,0.739,0.085,2,0.668,0.051,7068.44,44,High School,Married,4.1,1
APP_1547,2022-12-27,159624.21,35158.08,4.3,0.118,490,0.657,0.23,1,0.604,0.063,5847.45,42,Bachelors,Single,6.4,1
APP_1751,2022-12-27,145065.82,56888.2,6.2,0.143,714,0.763,0.538,3,0.805,0.0,50848.74,33,Masters,Divorced,2.4,1
APP_2013,2022-12-28,30817.9,78725.3,7.3,0.935,751,0.287,0.989,7,0.122,0.487,61116.76,69,High School,Divorced,4.5,0
APP_2444,2022-12-28,178487.21,90516.81,6.3,0.86,722,0.096,0.985,2,0.121,0.631,256305.43,43,Masters,Single,3.3,0
APP_1217,2022-12-29,31092.47,60325.24,11.8,0.876,706,0.312,0.994,2,0.184,0.47,105759.6,39,Associates,Married,6.8,0
APP_836,2022-12-29,287304.24,88142.9,11.1,0.666,798,0.277,0.988,2,0.12,0.544,185188.77,54,High School,Married,13.8,0
APP_1232,2022-12-29,38541.69,100033.25,8.1,0.909,714,0.231,0.999,3,0.234,0.724,138197.7,56,Associates,Married,7.8,0
APP_674,2022-12-29,261933.58,43355.0,0.0,0.026,452,0.742,0.492,1,0.517,0.052,11964.06,41,High School,Married,4.3,1
APP_1735,2022-12-30,212915.69,56044.22,9.8,0.888,637,0.04,0.877,5,0.078,0.538,44674.01,46,Associates,Single,6.2,0
APP_1104,2022-12-30,133611.08,76518.87,6.9,0.962,763,0.43,0.983,4,0.45,0.411,646672.39,55,Associates,Divorced,9.3,0
APP_1596,2022-12-30,126672.84,71681.64,7.7,0.932,758,0.202,0.992,2,0.338,0.236,832285.9,48,Bachelors,Single,2.6,0
APP_665,2022-12-31,62034.33,81675.26,13.4,0.84,714,0.314,0.964,6,0.218,0.58,103202.5,33,Masters,Married,5.5,0
APP_1039,2022-12-31,52184.61,102175.02,3.0,0.961,747,0.035,0.85,6,0.17,0.317,551173.73,44,Bachelors,Married,8.7,0
APP_1244,2022-12-31,145206.46,100297.68,9.0,0.886,701,0.071,0.999,3,0.178,0.39,71373.24,35,Associates,Married,9.7,0
APP_2270,2023-01-01,500000.0,63353.54,3.6,0.839,721,0.279,0.732,4,0.201,0.434,319655.98,47,Masters,Single,5.5,0
APP_1922,2023-01-01,120773.45,45581.31,0.6,0.194,597,0.873,0.245,0,0.767,0.051,18077.03,39,Bachelors,Single,3.0,1
APP_1934,2023-01-03,9295.56,28858.73,7.6,0.904,738,0.428,0.939,2,0.625,0.133,103049.32,71,Associates,Married,2.5,0
APP_1949,2023-01-05,328466.4,102581.18,10.3,0.909,750,0.2,0.935,5,0.406,0.135,105223.91,30,Associates,Married,3.0,0
APP_318,2023-01-05,16966.05,54093.78,4.4,0.053,572,0.667,0.154,2,0.695,0.061,4557.78,18,High School,Married,3.4,1
APP_862,2023-01-06,237576.47,97161.89,10.1,0.869,674,0.031,0.927,4,0.479,0.315,65760.76,57,Bachelors,Married,8.1,0
APP_2163,2023-01-06,132119.01,45546.63,5.3,0.643,744,0.047,0.943,5,0.433,0.398,47872.64,44,Bachelors,Married,5.7,0
APP_1090,2023-01-07,151773.47,78435.09,5.8,0.975,722,0.111,0.958,6,0.122,0.557,241394.9,53,Bachelors,Married,9.7,0
APP_504,2023-01-08,220243.71,67506.97,12.2,0.805,677,0.34,0.992,5,0.42,0.446,743140.62,51,Doctorate,Married,7.2,0
APP_1616,2023-01-08,21342.05,61171.44,4.5,0.023,711,0.827,0.479,4,0.875,0.084,13383.54,55,Bachelors,Single,3.1,1
APP_1953,2023-01-09,11786.59,71811.7,13.1,0.871,665,0.276,0.961,4,0.317,0.508,123003.78,37,Associates,Divorced,5.2,0
APP_1068,2023-01-09,156308.48,51627.71,9.6,0.853,758,0.285,0.964,8,0.423,0.558,129441.49,43,Associates,Divorced,9.1,0
APP_533,2023-01-09,422663.99,79642.77,3.6,0.785,787,0.148,0.868,1,0.365,0.187,432852.08,26,Bachelors,Divorced,12.4,0
APP_1458,2023-01-10,191926.8,102540.88,6.6,0.975,738,0.081,0.832,3,0.449,0.432,187194.41,61,Doctorate,Married,5.8,0
APP_1527,2023-01-10,222953.29,40795.56,1.7,0.345,554,0.804,0.416,2,0.589,0.095,41564.33,32,Bachelors,Married,3.1,1
APP_2212,2023-01-11,5000.0,87712.18,11.7,0.788,651,0.143,0.806,8,0.071,0.535,104325.91,42,Doctorate,Married,7.0,0
APP_763,2023-01-11,367972.35,44020.08,5.5,0.065,688,0.895,0.112,0,0.827,0.097,6229.25,31,Associates,Divorced,3.1,1
APP_1137,2023-01-11,385672.63,63003.73,9.7,0.833,748,0.316,0.986,4,0.395,0.147,99579.87,32,Bachelors,Divorced,10.6,0
APP_1129,2023-01-12,419657.18,52008.37,5.2,0.77,691,0.401,0.881,8,0.258,0.554,134524.6,39,Doctorate,Married,6.1,0
APP_1945,2023-01-13,30624.66,53335.9,9.2,0.809,709,0.285,0.846,1,0.255,0.441,101168.33,43,Bachelors,Single,4.4,0
APP_1645,2023-01-13,60223.14,46119.61,2.5,0.072,491,0.943,0.261,0,0.785,0.027,61662.62,53,High School,Single,1.9,1
APP_1322,2023-01-13,47887.76,76022.89,6.0,0.592,820,0.136,0.771,3,0.423,0.649,90808.63,49,High School,Married,3.8,0
APP_2232,2023-01-14,124718.04,87913.98,2.9,0.08,469,0.697,0.603,1,0.657,0.098,3169.1,42,High School,Single,0.7,1
APP_083,2023-01-14,86789.2,39466.25,13.3,0.752,730,0.08,0.902,1,0.154,0.492,273080.97,36,Doctorate,Single,3.0,0
APP_374,2023-01-15,44605.9,58747.66,6.6,0.575,623,0.286,0.747,4,0.371,0.364,129594.76,47,Bachelors,Divorced,12.0,0
APP_071,2023-01-15,58473.97,70270.25,7.7,0.679,682,0.263,0.999,3,0.504,0.203,310314.36,18,Associates,Married,4.0,0
APP_1464,2023-01-16,500000.0,43415.31,9.1,0.964,694,0.363,0.943,6,0.225,0.556,206448.49,29,Masters,Married,12.3,0
APP_1707,2023-01-16,10959.71,18674.36,0.3,0.255,579,0.599,0.482,3,0.657,0.196,15000.8,36,Associates,Single,1.6,1
APP_1276,2023-01-16,198839.48,92807.71,12.9,0.854,718,0.094,0.843,4,0.396,0.142,31036.23,22,High School,Divorced,9.6,0
APP_1790,2023-01-16,112831.08,30087.42,3.5,0.854,757,0.102,0.989,5,0.464,0.312,94459.84,52,High School,Widowed,2.2,0
APP_1819,2023-01-17,54376.19,65862.47,10.9,0.629,688,0.527,0.775,11,0.327,0.424,528432.29,22,Masters,Divorced,10.9,0
APP_2465,2023-01-17,57001.91,93592.73,7.5,0.748,732,0.349,0.958,3,0.503,0.546,226180.48,47,Bachelors,Divorced,10.7,0
APP_1386,2023-01-18,267327.61,15000.0,3.3,0.208,694,0.783,0.339,4,0.585,0.002,50536.11,51,High School,Single,1.5,1
APP_2208,2023-01-18,258474.97,74772.49,5.5,0.825,713,0.254,1.0,6,0.43,0.27,261306.01,39,Bachelors,Married,2.9,0
APP_2165,2023-01-19,191717.65,91941.86,12.6,0.674,718,0.336,0.655,4,0.263,0.221,41086.26,49,Doctorate,Single,12.7,0
APP_1523,2023-01-19,31018.95,100778.02,10.0,0.935,850,0.132,0.913,4,0.255,0.406,89354.13,61,Masters,Married,4.6,0
APP_545,2023-01-20,51898.14,72341.05,8.3,0.849,832,0.196,0.975,3,0.588,0.245,43114.86,40,Masters,Married,1.9,0
APP_149,2023-01-20,201242.93,99153.49,3.3,0.902,687,0.21,0.901,5,0.241,0.63,55414.98,41,Masters,Married,8.3,0
APP_874,2023-01-21,500000.0,127225.24,8.9,0.48,687,0.085,0.661,6,0.225,0.182,137948.97,37,Bachelors,Married,6.7,0
APP_012,2023-01-21,139322.82,106671.18,1.9,0.951,786,0.342,0.972,4,0.126,0.369,143496.07,54,Bachelors,Married,7.0,0
APP_1336,2023-01-21,112565.46,102829.81,8.7,0.866,685,0.107,0.984,5,0.232,0.364,124469.18,42,Associates,Single,11.0,0
APP_2250,2023-01-21,42375.51,68989.52,11.1,0.968,779,0.136,0.946,4,0.502,0.48,221243.7,40,Doctorate,Single,10.3,0
APP_1849,2023-01-21,339540.66,64412.54,11.3,0.886,737,0.426,0.944,0,0.226,0.43,97260.88,38,Associates,Married,9.7,0
APP_2253,2023-01-22,57807.14,52670.92,1.4,0.241,565,0.954,0.37,1,0.86,0.065,33786.11,46,Associates,Divorced,3.9,1
APP_476,2023-01-22,500000.0,127934.32,5.9,0.878,761,0.182,0.994,3,0.372,0.13,189098.59,46,Masters,Married,5.2,0
APP_1318,2023-01-22,71598.59,52262.44,12.8,0.918,795,0.066,0.667,5,0.083,0.741,684049.31,34,Associates,Single,4.7,0
APP_035,2023-01-23,500000.0,73091.73,11.6,0.797,810,0.562,0.847,4,0.165,0.112,1000000.0,55,Bachelors,Married,6.3,0
APP_1134,2023-01-24,500000.0,73185.59,11.1,0.691,761,0.104,0.993,4,0.222,0.51,326810.48,44,Associates,Married,5.3,0
APP_576,2023-01-24,29591.76,45693.23,1.2,0.171,693,0.892,0.072,4,0.878,0.093,12121.13,42,Bachelors,Married,3.8,1
APP_522,2023-01-25,52509.96,36727.99,1.5,0.114,593,0.985,0.288,2,0.595,0.015,62912.82,38,Associates,Married,0.8,1
APP_1807,2023-01-25,15500.66,82325.03,9.1,0.921,758,0.19,0.962,4,0.246,0.448,143012.7,51,Masters,Married,8.3,0
APP_1080,2023-01-26,59332.73,91690.33,11.0,0.639,610,0.098,0.929,2,0.254,0.357,103014.8,55,Bachelors,Single,2.7,0
APP_797,2023-01-26,170883.36,47449.33,13.4,0.703,717,0.131,0.973,4,0.222,0.034,85198.4,34,Masters,Divorced,4.7,0
APP_2205,2023-01-26,38661.99,64744.61,4.5,0.172,624,0.683,0.649,1,0.493,0.058,12840.92,37,Masters,Married,4.5,1
APP_080,2023-01-27,66132.57,48616.9,11.0,0.827,694,0.163,0.899,3,0.457,0.473,181903.79,29,Bachelors,Widowed,4.8,0
APP_2341,2023-01-28,71512.33,121332.34,15.0,0.868,699,0.097,0.894,5,0.163,0.396,644747.44,34,Masters,Married,8.1,0
APP_1887,2023-01-28,164206.53,37269.11,8.6,0.978,668,0.052,0.811,4,0.5,0.115,129077.61,42,Bachelors,Married,6.1,0
APP_109,2023-01-28,22573.69,104424.48,6.3,0.816,722,0.161,0.839,7,0.284,0.68,29919.41,44,Masters,Married,5.9,0
APP_1869,2023-01-30,187218.39,60935.34,9.9,0.647,637,0.108,0.705,9,0.093,0.374,178755.66,37,Doctorate,Married,5.7,0
APP_1338,2023-01-30,143748.62,28649.56,0.7,0.378,520,0.904,0.503,4,0.577,0.004,28539.28,38,Associates,Single,4.1,1
APP_837,2023-01-31,121322.46,78087.4,10.2,0.768,693,0.093,0.858,1,0.351,0.408,155167.45,55,Bachelors,Married,6.2,0
APP_968,2023-01-31,122726.3,74460.94,6.8,0.748,640,0.1,0.921,7,0.287,0.396,123028.95,43,Masters,Married,6.0,0
APP_420,2023-01-31,199046.86,72267.09,10.8,0.67,685,0.338,0.813,2,0.25,0.271,138064.81,34,Masters,Widowed,7.5,0
APP_431,2023-01-31,17302.2,86549.54,12.4,0.85,719,0.268,0.882,4,0.716,0.193,392094.61,28,Doctorate,Divorced,5.8,0
APP_379,2023-02-01,500000.0,61043.97,11.4,0.711,748,0.158,0.983,4,0.067,0.594,195971.36,39,Doctorate,Married,7.5,0
APP_1559,2023-02-01,500000.0,92839.06,5.5,0.806,681,0.096,0.868,5,0.296,0.473,67614.24,39,Bachelors,Married,9.5,0
APP_416,2023-02-01,31422.29,43675.01,7.4,0.883,741,0.381,0.833,6,0.265,0.451,292674.04,29,Masters,Married,10.0,0
APP_1289,2023-02-01,24486.06,63073.47,4.2,0.281,592,0.688,0.339,1,0.813,0.048,6346.61,38,High School,Single,0.8,1
APP_2473,2023-02-01,419966.32,55025.53,2.2,0.239,467,0.802,0.513,4,0.799,0.109,23103.37,18,Associates,Single,2.5,1
APP_1882,2023-02-01,36159.51,18592.63,3.0,0.239,487,0.79,0.251,2,0.562,0.003,10893.49,34,High School,Widowed,4.8,1
APP_2375,2023-02-02,368339.46,97551.3,10.7,0.725,763,0.009,0.932,8,0.53,0.392,190355.9,47,Bachelors,Single,7.9,0
APP_214,2023-02-02,500000.0,77192.59,9.3,0.671,776,0.218,0.83,7,0.156,0.474,80307.42,65,High School,Divorced,7.2,0
APP_440,2023-02-02,160356.33,123434.61,7.5,0.796,712,0.198,0.985,4,0.442,0.403,283570.51,53,Masters,Widowed,9.3,0
APP_106,2023-02-02,70038.12,84940.94,6.6,0.75,752,0.428,0.987,4,0.474,0.292,69533.99,30,Bachelors,Married,10.1,0
APP_1924,2023-02-03,79395.44,75130.51,5.7,0.891,739,0.126,0.917,2,0.643,0.29,246230.52,37,Bachelors,Divorced,4.0,0
APP_1775,2023-02-03,30697.77,23094.78,4.2,0.35,502,0.861,0.142,0,0.798,0.273,337309.63,27,Associates,Married,2.2,1
APP_2097,2023-02-03,308511.22,100097.23,10.0,0.913,726,0.116,0.973,4,0.401,0.373,118370.9,33,Bachelors,Single,4.2,0
APP_1605,2023-02-03,133663.75,75010.27,6.1,0.866,749,0.123,0.926,6,0.507,0.65,84485.57,45,Bachelors,Married,8.2,0
APP_1145,2023-02-03,150693.91,68718.88,6.2,0.879,729,0.263,0.898,2,0.161,0.453,231730.42,48,Bachelors,Divorced,8.0,0
APP_284,2023-02-04,500000.0,119082.47,7.2,0.61,786,0.116,0.964,2,0.546,0.454,109015.74,33,High School,Married,12.1,0
APP_1829,2023-02-04,161081.13,98993.44,10.2,0.804,765,0.346,0.947,10,0.153,0.341,100005.19,60,Bachelors,Married,8.8,0
APP_156,2023-02-05,307746.53,76809.92,15.6,0.906,621,0.077,0.696,1,0.454,0.458,67050.57,43,Bachelors,Single,2.8,0
APP_1077,2023-02-05,69916.92,69758.14,6.8,0.738,782,0.264,0.948,3,0.294,0.223,61657.84,26,High School,Married,5.1,0
APP_216,2023-02-05,53596.75,88019.86,6.5,0.971,757,0.282,0.867,2,0.427,0.164,35069.7,25,Bachelors,Single,7.3,0
APP_579,2023-02-05,41519.35,118749.34,3.4,0.288,689,0.725,0.38,2,0.73,0.139,28510.93,20,Bachelors,Divorced,3.8,1
APP_2093,2023-02-05,16336.89,51744.3,5.6,0.144,667,0.605,0.316,1,0.697,0.205,56216.46,31,High School,Divorced,0.7,1
APP_1352,2023-02-05,250504.83,24970.06,6.1,0.969,805,0.272,0.753,5,0.379,0.256,213485.0,47,Doctorate,Single,5.3,0
APP_1263,2023-02-05,78982.78,114361.73,8.9,0.793,639,0.342,0.982,3,0.64,0.552,182609.61,45,Associates,Married,5.1,0
APP_779,2023-02-06,10385.2,56655.24,10.7,0.996,706,0.276,0.989,3,0.095,0.161,182049.6,38,Masters,Married,9.3,0
APP_053,2023-02-06,475618.1,51098.54,15.0,0.9,668,0.26,0.927,4,0.481,0.283,427887.36,23,Doctorate,Single,13.7,0
APP_1093,2023-02-06,224719.74,127859.41,4.8,0.854,756,0.096,0.842,4,0.276,0.464,331372.16,39,Masters,Single,8.8,0
APP_171,2023-02-07,411142.87,41419.77,6.4,0.804,711,0.038,0.954,1,0.205,0.34,118671.96,60,Bachelors,Married,4.1,0
APP_2457,2023-02-08,90966.98,69989.01,7.2,0.334,773,0.202,0.859,2,0.244,0.406,94883.75,33,Masters,Divorced,10.2,0
APP_197,2023-02-08,211610.3,146146.94,11.3,0.576,725,0.054,0.956,5,0.225,0.472,370410.53,61,Bachelors,Single,9.7,0
APP_1428,2023-02-08,10620.25,100908.9,8.8,0.898,734,0.074,0.819,3,0.171,0.232,213841.91,52,Masters,Married,8.2,0
APP_2049,2023-02-09,18615.2,77388.62,2.2,0.655,742,0.086,0.763,9,0.321,0.602,52050.95,47,Bachelors,Married,8.9,0
APP_1850,2023-02-09,281187.91,57663.21,7.1,0.901,679,0.374,1.0,0,0.355,0.271,150893.25,56,Bachelors,Divorced,3.4,0
APP_546,2023-02-09,12723.05,15000.0,1.2,0.139,682,0.834,0.422,1,0.849,0.063,2074.72,45,High School,Divorced,5.0,1
APP_1739,2023-02-10,130528.14,60656.4,10.0,0.959,780,0.237,0.962,0,0.511,0.202,106955.24,33,Bachelors,Single,11.7,0
APP_2074,2023-02-10,328390.32,63754.91,5.7,0.613,742,0.169,0.855,3,0.604,0.166,462224.32,45,Bachelors,Married,8.0,0
APP_2423,2023-02-10,101747.86,66359.67,6.5,0.817,599,0.25,0.963,4,0.174,0.605,123686.95,55,Associates,Single,12.0,0
APP_1760,2023-02-10,487773.71,69862.25,6.0,0.733,727,0.241,0.821,4,0.193,0.313,1000000.0,46,Masters,Married,2.8,0
APP_1035,2023-02-10,41710.05,52003.66,6.7,0.71,728,0.288,0.957,4,0.223,0.281,221877.68,44,Associates,Married,4.1,0
APP_2346,2023-02-11,73448.51,63182.02,4.0,0.672,705,0.053,0.993,4,0.245,0.576,59342.06,58,Bachelors,Married,7.7,0
APP_095,2023-02-11,38355.74,15000.0,4.1,0.259,546,0.932,0.385,4,0.591,0.09,64228.91,28,Bachelors,Widowed,3.0,1
APP_1601,2023-02-11,164557.02,103180.63,8.9,0.696,752,0.301,0.993,2,0.136,0.435,481650.51,18,High School,Single,8.2,0
APP_1916,2023-02-12,81533.18,105395.45,10.2,0.944,810,0.371,0.845,4,0.177,0.426,231704.39,30,Bachelors,Married,1.6,0
APP_275,2023-02-12,220703.78,52084.03,7.7,0.819,667,0.111,0.843,2,0.576,0.49,118201.0,61,Masters,Divorced,6.0,0
APP_1392,2023-02-14,500000.0,47904.4,10.2,0.848,687,0.38,0.781,1,0.551,0.297,133704.22,45,Masters,Married,2.9,0
APP_2498,2023-02-16,65916.03,24151.15,3.6,0.197,461,0.956,0.074,2,0.818,0.004,5210.09,35,High School,Divorced,4.7,1
APP_395,2023-02-17,58450.55,78417.63,7.8,0.8,755,0.519,0.942,3,0.45,0.334,56610.69,33,Bachelors,Married,11.1,0
APP_2009,2023-02-17,77417.72,90690.53,4.0,0.605,779,0.313,0.876,6,0.392,0.395,155233.51,73,Doctorate,Single,8.9,0
APP_1248,2023-02-18,226673.81,93184.24,8.2,0.946,644,0.383,0.966,7,0.429,0.345,219328.05,60,Bachelors,Married,2.8,0
APP_2136,2023-02-18,74057.54,73688.52,5.6,0.682,737,0.131,0.764,8,0.265,0.148,195980.57,42,Bachelors,Married,6.4,0
APP_1969,2023-02-18,199465.98,110683.46,4.5,0.478,628,0.287,0.946,2,0.322,0.198,300879.53,40,Associates,Married,3.0,0
APP_1116,2023-02-18,74947.39,43435.06,10.7,0.867,733,0.313,0.974,3,0.219,0.445,252761.86,44,Associates,Married,7.5,0
APP_391,2023-02-22,284588.53,39514.54,2.4,0.562,482,0.848,0.501,4,0.482,0.075,113125.73,38,High School,Married,2.0,1
APP_876,2023-02-22,20441.8,84797.01,8.3,0.733,679,0.225,0.994,6,0.351,0.566,25779.38,30,Bachelors,Married,4.6,0
APP_1171,2023-02-23,107628.87,21519.17,5.8,0.054,649,0.881,0.26,0,0.558,0.088,28374.34,40,High School,Divorced,3.1,1
APP_081,2023-02-23,403426.49,98573.47,8.5,0.518,699,0.247,0.996,5,0.175,0.337,26778.83,50,Bachelors,Married,7.5,0
APP_1669,2023-02-23,66674.59,49297.01,4.3,0.098,589,0.673,0.202,5,0.826,0.055,86946.25,36,High School,Married,0.8,1
APP_857,2023-02-24,110681.62,38731.38,9.6,0.826,810,0.225,0.966,6,0.251,0.516,662421.99,43,Bachelors,Divorced,6.8,0
APP_1437,2023-02-24,410069.34,90349.35,3.6,0.589,718,0.347,0.818,7,0.511,0.48,56811.13,33,Associates,Single,6.6,0
APP_2495,2023-02-24,25514.56,46535.32,0.0,0.2,705,0.959,0.16,3,0.78,0.045,70746.54,36,High School,Divorced,5.8,1
APP_802,2023-02-24,500000.0,103540.7,4.5,0.84,768,0.09,0.918,10,0.457,0.376,47630.77,75,High School,Married,6.0,0
APP_1836,2023-02-24,8072.57,83180.38,10.5,0.535,774,0.075,0.948,2,0.351,0.229,834581.38,41,Bachelors,Married,7.5,0
APP_2003,2023-02-25,44172.68,50560.77,5.7,0.164,590,0.639,0.353,0,0.664,0.004,30144.87,32,Associates,Married,5.9,1
APP_783,2023-02-26,46666.67,15000.0,3.6,0.198,642,0.885,0.402,1,0.703,0.152,18846.21,33,High School,Divorced,5.8,1
APP_1838,2023-02-26,500000.0,57454.6,10.0,0.912,696,0.128,0.85,1,0.481,0.741,220991.72,22,Associates,Married,9.6,0
APP_1221,2023-02-26,48833.04,43949.04,11.0,0.869,779,0.152,0.922,7,0.204,0.333,217114.08,35,Bachelors,Married,6.3,0
APP_2182,2023-02-27,174060.19,45372.82,10.9,0.659,749,0.378,0.952,5,0.577,0.576,253555.11,19,Bachelors,Married,4.7,0
APP_2357,2023-02-28,500000.0,102690.68,10.4,0.827,796,0.111,0.986,5,0.086,0.222,71429.34,53,Masters,Divorced,10.6,0
APP_1694,2023-03-01,174646.08,80255.06,12.2,0.549,810,0.421,0.948,8,0.287,0.39,65841.73,54,Bachelors,Married,5.9,0
APP_2167,2023-03-01,500000.0,53174.39,2.4,0.734,744,0.048,0.967,5,0.344,0.24,191769.27,57,Doctorate,Married,7.3,0
APP_698,2023-03-01,35536.38,51432.24,0.0,0.169,788,0.961,0.129,2,0.808,0.113,3804.15,40,High School,Married,2.8,1
APP_1888,2023-03-01,103500.99,32045.95,0.0,0.157,559,0.583,0.202,2,0.805,0.029,18073.86,42,Bachelors,Single,3.5,1
APP_1230,2023-03-02,42136.55,17587.81,0.0,0.243,693,0.612,0.322,1,0.448,0.028,7664.44,18,Bachelors,Divorced,2.0,1
APP_1598,2023-03-03,52124.88,54966.19,11.5,0.823,750,0.307,0.944,8,0.109,0.332,60049.01,39,High School,Divorced,7.7,0
APP_1520,2023-03-03,73775.54,27386.14,0.0,0.946,709,0.563,0.837,2,0.454,0.434,173674.02,45,Doctorate,Married,0.0,0
APP_1535,2023-03-03,108476.89,38773.02,6.2,0.916,672,0.159,0.924,6,0.347,0.108,199766.72,24,High School,Single,5.5,0
APP_1701,2023-03-04,30983.26,52922.81,1.4,0.13,470,0.941,0.194,4,0.699,0.206,8379.61,40,Associates,Divorced,3.5,1
APP_1376,2023-03-04,10303.3,23959.45,5.4,0.191,700,0.944,0.56,1,0.886,0.057,9168.05,42,High School,Single,6.3,1
APP_911,2023-03-05,193969.66,52909.96,8.6,0.741,753,0.152,0.897,4,0.349,0.369,104471.4,23,Bachelors,Married,4.5,0
APP_1312,2023-03-06,500000.0,51620.93,2.1,0.386,656,0.696,0.484,6,0.538,0.052,22684.53,34,Associates,Single,2.4,1
APP_2490,2023-03-07,12150.81,79474.36,7.9,0.939,714,0.018,0.96,3,0.475,0.568,167710.48,38,Bachelors,Single,8.1,0
APP_1141,2023-03-08,52324.85,76096.68,9.8,0.929,776,0.321,0.976,2,0.132,0.09,85100.65,64,Bachelors,Married,7.6,0
APP_2399,2023-03-08,5595.13,123043.01,13.3,0.77,697,0.049,0.95,3,0.176,0.17,198090.72,34,Bachelors,Married,10.3,0
APP_353,2023-03-08,36236.73,90398.88,8.4,0.832,761,0.336,0.942,7,0.346,0.404,198588.59,41,Bachelors,Divorced,3.1,0
APP_2081,2023-03-08,500000.0,68033.38,10.0,0.706,694,0.147,0.881,6,0.205,0.736,483445.02,44,Masters,Married,10.6,0
APP_586,2023-03-11,267180.28,80493.82,1.3,0.587,654,0.148,0.941,6,0.192,0.557,178500.86,35,High School,Married,5.7,0
APP_905,2023-03-11,332287.44,75191.03,5.5,0.899,737,0.043,0.856,4,0.198,0.218,60110.84,55,High School,Widowed,7.8,0
APP_2195,2023-03-11,55436.83,65362.94,3.4,0.084,589,0.795,0.153,2,0.677,0.214,6055.6,37,High School,Divorced,4.8,1
APP_594,2023-03-11,136734.23,84963.77,3.6,0.965,667,0.116,0.951,3,0.199,0.573,355179.43,28,Doctorate,Single,11.3,0
APP_1923,2023-03-12,29906.22,80865.21,10.2,0.756,810,0.176,0.787,1,0.34,0.714,337527.88,40,Associates,Single,4.5,0
APP_1997,2023-03-12,61254.0,20973.63,4.5,0.271,577,0.639,0.09,2,0.795,0.095,5183.83,34,Bachelors,Divorced,3.2,1
APP_228,2023-03-14,118922.68,87638.47,9.5,0.852,601,0.115,0.994,5,0.296,0.373,133007.85,54,Doctorate,Married,6.1,0
APP_2415,2023-03-14,500000.0,48324.6,6.0,0.758,654,0.009,0.936,3,0.301,0.459,122569.25,38,Bachelors,Married,10.3,0
APP_570,2023-03-14,32357.04,48153.88,1.5,0.111,622,0.316,0.229,1,0.733,0.061,38690.55,24,High School,Single,4.3,1
APP_2445,2023-03-17,139955.03,42219.07,2.6,0.857,638,0.201,0.85,2,0.318,0.34,189693.43,39,Associates,Single,7.8,0
APP_1675,2023-03-17,262656.2,68638.7,5.4,0.085,583,0.831,0.3,2,0.609,0.536,5325.59,21,Associates,Divorced,1.9,1
APP_990,2023-03-18,46042.98,73677.69,12.2,0.773,807,0.201,0.976,4,0.432,0.68,681064.88,42,Masters,Married,9.5,0
APP_1928,2023-03-18,16832.07,62857.97,2.0,0.875,677,0.037,0.711,1,0.316,0.551,202371.83,43,Bachelors,Married,9.0,0
